"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","lng","lat"
"300498","occ","34299","","28919","Psittacosaurus mongoliensis","species","52831","","Psittacosaurus mongoliensis","species","52831","Early Cretaceous","","145","100.5","64010","85.666664","46.099998"
"301092","occ","","","28401","Echinodon becklesii","species","58901","","Echinodon becklesii","species","58901","Middle Berriasian","","145","140.2","8338","-1.966667","50.599998"
"301101","occ","22478","","28994","Iguanodontidae ? indet.","family","38744","","Iguanodontidae","family","38744","Middle Berriasian","","145","140.2","31269","-1.966667","50.599998"
"304134","occ","","","31079","Hadrosaurinae indet.","subfamily","53382","","Hadrosaurinae","subfamily","53382","Late Campanian","Early Maastrichtian","83.5","66","7281","-69.583298","-40.692001"
"342961","occ","21170","","32296","cf. Tenontosaurus sp.","genus","38741","","Tenontosaurus","genus","38741","Albian","","113","100.5","28721","-110.680801","31.839199"
"342987","occ","21171","","32298","Tenontosaurus sp.","genus","38741","","Tenontosaurus","genus","38741","Albian","","113","100.5","28721","-110.492104","31.839199"
"343542","occ","","","32320","Iguanodon sp.","genus","38749","","Iguanodon","genus","38749","Early Aptian","","125.45","122.46","8709","-9.383333","38.799999"
"343790","occ","22640","","32324","n. gen. Albalophosaurus n. sp. yamaguchiorum","species","161140","","Albalophosaurus yamaguchiorum","species","161140","Valanginian","","139.8","132.9","31493","136.633331","36.166668"
"343791","occ","","","32324","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Valanginian","","139.8","132.9","13515","136.633331","36.166668"
"343951","occ","23468","","32362","Psittacosauridae indet.","family","38843","","Psittacosauridae","family","38843","Aptian","Albian","125","100.5","8730","111.431000","43.883999"
"343953","occ","20510","","32362","n. gen. Shamosaurus n. sp. scutatus","species","52795","","Shamosaurus scutatus","species","52795","Aptian","Albian","125","100.5","26795","111.431000","43.883999"
"343963","occ","25249","","32370","n. gen. Willinakaqe n. sp. salitralensis","species","193982","nomen vanum","Hadrosauridae","family","38755","Late Campanian","Early Maastrichtian","83.5","66","36963","-67.491791","-39.290970"
"362354","occ","","","34307","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Campanian","","83.5","70.6","9017","-110.470001","49.119999"
"362394","occ","","","34309","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Campanian","","83.5","70.6","9017","-110.470001","49.119999"
"362395","occ","","","34309","Ankylosauridae indet.","family","38831","","Ankylosauridae","family","38831","Late Campanian","","83.5","70.6","9017","-110.470001","49.119999"
"362556","occ","","","34310","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Campanian","","83.5","70.6","9017","-110.470001","49.119999"
"362794","occ","","","34320","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Campanian","","83.5","70.6","9017","-110.470001","49.119999"
"363659","occ","","","34322","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Campanian","","83.5","70.6","9017","-110.470001","49.119999"
"367091","occ","","","34726","n. gen. Silvisaurus n. sp. condrayi","species","52791","","Silvisaurus condrayi","species","52791","Albian","","113","100.5","9210","-97.454498","39.198002"
"367432","occ","","","34743","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Early Maastrichtian","","70.6","66","9230","-113.364601","49.971199"
"367433","occ","","","34743","Lambeosaurinae ? indet.","subfamily","53394","","Lambeosaurinae","subfamily","53394","Early Maastrichtian","","70.6","66","9230","-113.364601","49.971199"
"367434","occ","13284","","34744","Pachyrhinosaurus canadensis","species","66023","","Pachyrhinosaurus canadensis","species","66023","Late Campanian","Early Maastrichtian","83.5","66","14096","-112.865601","51.549999"
"367435","occ","17812","","34744","Edmontosaurus sp.","genus","38761","","Edmontosaurus","genus","38761","Late Campanian","Early Maastrichtian","83.5","66","17034","-112.865601","51.549999"
"367440","occ","","","34747","Leptoceratops gracilis","species","52827","","Leptoceratops gracilis","species","52827","Maastrichtian","","72.1","66","9234","-108.873199","44.949902"
"368113","occ","37491","","34826","aff. Pentaceratops n. sp. informal","genus","38859","","Pentaceratops","genus","38859","Late Campanian","","83.5","70.6","72668","-108.226997","36.285702"
"368120","occ","37492","","34827","aff. Pentaceratops n. sp. informal","genus","38859","","Pentaceratops","genus","38859","Late Campanian","","83.5","70.6","72668","-108.209099","36.271099"
"368121","occ","","","34828","Pentaceratops sternbergii","species","55033","","Pentaceratops sternbergii","species","55033","Late Campanian","","83.5","70.6","9303","-108.084198","36.314800"
"370544","occ","12318","","27887","Nodosauridae indet.","family","38817","","Nodosauridae","family","38817","Late Campanian","Early Maastrichtian","83.5","66","12944","176.830002","-38.916199"
"372856","occ","","","35290","Rhabdodon sp.","genus","38753","","Rhabdodon","genus","38753","Late Campanian","Early Maastrichtian","83.5","66","9506","2.933333","43.349998"
"372870","occ","35468","","28406","cf. Struthiosaurus austriacus","species","52792","","Struthiosaurus austriacus","species","52792","Late Campanian","","83.5","70.6","67934","-2.634513","42.664555"
"373398","occ","13623","","5195","n. gen. Pawpawsaurus n. sp. campbelli","species","55999","","Pawpawsaurus campbelli","species","55999","Late Albian","","105.3","99.6","312","-97.300003","32.866669"
"373399","occ","","","35352","Nodosauridae indet.","family","38817","","Nodosauridae","family","38817","Late Albian","","105.3","99.6","312","-97.316666","32.733334"
"373602","occ","","","35360","Lambeosaurinae indet.","subfamily","53394","","Lambeosaurinae","subfamily","53394","Late Campanian","","83.5","70.6","9545","-101.750000","25.500000"
"374082","occ","","","35367","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Campanian","","83.6","72.1","9554","-108.866669","44.983334"
"374083","occ","","","35367","Ceratopsidae indet.","family","38851","","Ceratopsidae","family","38851","Campanian","","83.6","72.1","9554","-108.866669","44.983334"
"374384","occ","","","35379","Chasmosaurus n. sp. kaiseni","species","56004","nomen dubium","Chasmosaurus","genus","38855","Late Campanian","","83.5","70.6","9558","-111.620003","50.630001"
"376511","occ","30777","","35510","Triceratops n. sp. maximus","species","56142","nomen dubium","Ceratopsidae","family","38851","Maastrichtian","","72.1","66","9592","-106.231445","47.721554"
"376512","occ","33833","","35511","Styracosaurus n. sp. parksi","species","56143","subjective synonym of","Styracosaurus albertensis","species","56144","Late Campanian","","83.5","70.6","9593","-111.800003","50.730000"
"376584","occ","30599","","35518","n. gen. Kritosaurus n. sp. navajovius","species","53196","","Kritosaurus navajovius","species","53196","Late Campanian","","83.5","70.6","9596","-108.166946","36.269444"
"376586","occ","34419","","35518","Monoclonius ? sp.","genus","38857","","Monoclonius","genus","38857","Late Campanian","","83.5","70.6","12314","-108.166946","36.269444"
"378105","occ","","","35707","Centrosaurinae ? indet.","subfamily","53953","","Centrosaurinae","subfamily","53953","Late Campanian","","83.5","70.6","9628","-103.374168","28.940832"
"378112","occ","","","35707","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Campanian","","83.5","70.6","9628","-103.374168","28.940832"
"379791","occ","","F","35924","Ovaloolithus sp.","genus","56741","","Ovaloolithus","genus","56741","Coniacian","Santonian","89.8","83.6","9655","111.500000","33.290001"
"379964","occ","","","35966","Pinacosaurus cf. grangeri","species","52911","","Pinacosaurus grangeri","species","52911","Coniacian","Santonian","89.8","83.6","9660","120.622902","36.920399"
"379966","occ","","","35966","Tanius sinensis","species","53379","","Tanius sinensis","species","53379","Coniacian","Santonian","89.8","83.6","18021","120.622902","36.920399"
"379968","occ","","","35968","Dryosaurus sp.","genus","38731","","Dryosaurus","genus","38731","Early Kimmeridgian","","155.7","150.8","9662","-1.350000","49.533298"
"381763","occ","","IF","36238","n. gen. Ligabueichnium n. sp. bolivianum","species","165603","","Ligabueichnium bolivianum","species","165603","Maastrichtian","","72.1","66","62874","-65.750000","-18.116667"
"382113","occ","","","36264","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Campanian","","83.5","70.6","9723","-111.573692","50.818951"
"382114","occ","","","36264","Ceratopsidae indet.","family","38851","","Ceratopsidae","family","38851","Late Campanian","","83.5","70.6","9723","-111.573692","50.818951"
"382119","occ","","","36264","Ankylosauridae indet.","family","38831","","Ankylosauridae","family","38831","Late Campanian","","83.5","70.6","9723","-111.573692","50.818951"
"382137","occ","33785","","36268","Camptosaurus ? sp.","genus","38748","","Camptosaurus","genus","38748","Kimmeridgian","Tithonian","157.3","145","62847","-103.687775","43.430557"
"382139","occ","32408","","36269","n. gen. Naashoibitosaurus n. sp. ostromi","species","66595","","Naashoibitosaurus ostromi","species","66595","Late Campanian","","83.5","70.6","1965","-108.166946","36.269444"
"382140","occ","","","36269","Ankylosauridae indet.","family","38831","","Ankylosauridae","family","38831","Late Campanian","","83.5","70.6","9737","-108.166946","36.269444"
"382145","occ","34628","I","36270","Anomoepus ? sp.","genus","67049","","Anomoepus","genus","67049","Kimmeridgian","","157.3","152.1","65404","-106.063614","41.916111"
"382515","occ","21759","","36367","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Late Hauterivian","","136.4","130","29947","-0.868747","40.664173"
"382520","occ","31366","","36368","Valdosaurus ? sp.","genus","38733","","Valdosaurus","genus","38733","Early Barremian","","130","125.45","55500","-0.879661","40.646095"
"382521","occ","27194","","36369","n. gen. Gideonmantellia n. sp. amosanjuanae","species","242782","","Gideonmantellia amosanjuanae","species","242782","Early Barremian","","130","125.45","42439","-0.883291","40.647625"
"382589","occ","37249","","36381","Lambeosaurinae indet.","subfamily","53394","","Lambeosaurinae","subfamily","53394","Early Maastrichtian","","70.6","66","73435","0.900000","42.166668"
"382590","occ","","","36382","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Maastrichtian","","70.6","66","54836","-1.055002","42.155483"
"383891","occ","","","36541","Pachycephalosauridae ? indet.","family","38783","","Pachycephalosauridae","family","38783","Late Campanian","","83.5","70.6","9765","-108.513611","36.486111"
"383892","occ","","","36541","Kritosaurus navajovius","species","53196","","Kritosaurus navajovius","species","53196","Late Campanian","","83.5","70.6","9765","-108.513611","36.486111"
"384550","occ","","","36608","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Campanian","","83.6","72.1","9814","-112.182777","47.812500"
"385300","occ","","","36703","n. gen. Geranosaurus n. sp. atavus","species","56676","nomen dubium","Heterodontosauridae","family","38722","Sinemurian","","199.3","190.8","9841","27.850000","-31.333300"
"387357","occ","","","37009","Protoceratops andrewsi","species","52824","","Protoceratops andrewsi","species","52824","Late Campanian","","83.5","70.6","9902","103.692329","44.156948"
"387359","occ","26820","","37010","Protoceratopsidae indet.","family","38845","","Protoceratopsidae","family","38845","Maastrichtian","","72.1","66","41004","101.052498","43.502499"
"387369","occ","","","37013","Protoceratops andrewsi","species","52824","","Protoceratops andrewsi","species","52824","Late Campanian","","83.5","70.6","9901","103.692329","44.156948"
"387375","occ","13386","","37013","Pinacosaurus grangeri","species","52911","","Pinacosaurus grangeri","species","52911","Late Campanian","","83.5","70.6","14235","103.692329","44.156948"
"387388","occ","","","37016","Protoceratops andrewsi","species","52824","","Protoceratops andrewsi","species","52824","Late Campanian","","83.5","70.6","9901","103.692329","44.156948"
"387389","occ","","","37016","Pinacosaurus sp.","genus","38833","","Pinacosaurus","genus","38833","Late Campanian","","83.5","70.6","9901","103.692329","44.156948"
"387397","occ","","","37019","Pachycephalosauridae indet.","family","38783","","Pachycephalosauridae","family","38783","Maastrichtian","","72.1","66","9901","101.275002","43.491669"
"387401","occ","","","37020","Saurolophus angustirostris","species","64295","","Saurolophus angustirostris","species","64295","Maastrichtian","","72.1","66","9899","100.456665","43.601665"
