"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","lng","lat"
"407849","occ","","","39235","n. gen. Rhoetosaurus n. sp. brownei","species","57575","","Rhoetosaurus brownei","species","57575","Early Oxfordian","","161.2","155.7","10599","149.050003","-26.083332"
"408069","occ","","","39253","Morosaurus n. sp. lentus","species","63764","recombined as","Camarasaurus lentus","species","63764","Kimmeridgian","Tithonian","157.3","145","10620","-105.963402","41.907700"
"408070","occ","","","39253","Morosaurus sp.","genus","52968","subjective synonym of","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","10606","-105.963402","41.907700"
"408077","occ","","","39253","Morosaurus ? sp.","genus","52968","subjective synonym of","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","10606","-105.963402","41.907700"
"408079","occ","18815","","39253","Brachiosaurus ? sp.","genus","38677","","Brachiosaurus","genus","38677","Kimmeridgian","Tithonian","157.3","145","19565","-105.963402","41.907700"
"408084","occ","","","28366","Morosaurus n. sp. agilis","species","63765","recombined as","Smitanosaurus agilis","species","63765","Late Kimmeridgian","Early Tithonian","155.7","145","12045","-105.224701","38.539501"
"408085","occ","","","28366","n. gen. Haplocanthus n. sp. priscus","species","57370","recombined as","Haplocanthosaurus priscus","species","57370","Late Kimmeridgian","Early Tithonian","155.7","145","10485","-105.224701","38.539501"
"408086","occ","","","28366","Haplocanthosaurus n. sp. utterbacki","species","64503","subjective synonym of","Haplocanthosaurus priscus","species","57370","Late Kimmeridgian","Early Tithonian","155.7","145","12960","-105.224701","38.539501"
"408088","occ","","","28366","Brontosaurus sp.","genus","52983","","Brontosaurus","genus","52983","Late Kimmeridgian","Early Tithonian","155.7","145","10606","-105.224701","38.539501"
"408386","occ","","","28366","Brachiosaurus sp.","genus","38677","","Brachiosaurus","genus","38677","Late Kimmeridgian","Early Tithonian","155.7","145","10618","-105.224701","38.539501"
"408395","occ","","","13212","Diplodocus sp.","genus","38669","","Diplodocus","genus","38669","Kimmeridgian","Tithonian","157.3","145","10618","-106.041000","41.893101"
"408396","occ","","","13212","Pleurocoelus n. sp. montanus","species","67182","subjective synonym of","Camarasaurus grandis","species","52961","Kimmeridgian","Tithonian","157.3","145","14074","-106.041000","41.893101"
"408398","occ","","","13212","n. gen. Morosaurus n. sp. impar","species","52967","subjective synonym of","Camarasaurus grandis","species","52961","Kimmeridgian","Tithonian","157.3","145","7813","-106.041000","41.893101"
"408399","occ","","","13212","Morosaurus n. sp. robustus","species","64747","subjective synonym of","Camarasaurus grandis","species","52961","Kimmeridgian","Tithonian","157.3","145","7803","-106.041000","41.893101"
"408400","occ","","","13212","Apatosaurus n. sp. grandis","species","52961","recombined as","Camarasaurus grandis","species","52961","Kimmeridgian","Tithonian","157.3","145","7811","-106.041000","41.893101"
"408402","occ","","","39253","Diplodocus sp.","genus","38669","","Diplodocus","genus","38669","Kimmeridgian","Tithonian","157.3","145","10618","-105.963402","41.907700"
"408733","occ","","","39337","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","10618","-106.079803","41.878601"
"408738","occ","","","39339","Apatosaurus sp.","genus","38665","","Apatosaurus","genus","38665","Kimmeridgian","Tithonian","157.3","145","10618","-106.060402","41.878601"
"408740","occ","","","39340","Morosaurus grandis","species","64505","recombined as","Camarasaurus grandis","species","52961","Kimmeridgian","Tithonian","157.3","145","10618","-106.021599","41.893101"
"408747","occ","","","39342","Apatosaurus sp.","genus","38665","","Apatosaurus","genus","38665","Kimmeridgian","Tithonian","157.3","145","10618","-105.982803","41.907700"
"408748","occ","","","39342","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","10618","-105.982803","41.907700"
"408749","occ","","","39342","Barosaurus sp.","genus","38666","","Barosaurus","genus","38666","Kimmeridgian","Tithonian","157.3","145","10618","-105.982803","41.907700"
"408755","occ","","","39344","Diplodocus sp.","genus","38669","","Diplodocus","genus","38669","Kimmeridgian","Tithonian","157.3","145","10618","-106.078903","41.878601"
"408760","occ","","","39347","Diplodocus sp.","genus","38669","","Diplodocus","genus","38669","Kimmeridgian","Tithonian","157.3","145","10618","-106.021599","41.893101"
"408761","occ","","","39347","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","10618","-106.021599","41.893101"
"408772","occ","","","12816","Morosaurus sp.","genus","52968","subjective synonym of","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","10667","-106.002220","41.893055"
"408830","occ","","","39368","n. gen. Brontosaurus n. sp. excelsus","species","52982","","Brontosaurus excelsus","species","52982","Kimmeridgian","Tithonian","157.3","145","7814","-106.002197","41.893101"
"408839","occ","","","39369","Brontosaurus n. sp. amplus","species","52991","subjective synonym of","Brontosaurus excelsus","species","52982","Kimmeridgian","Tithonian","157.3","145","7816","-106.002197","41.893101"
"408852","occ","","","39370","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","10618","-106.107300","41.882500"
"408855","occ","","","39370","Diplodocus sp.","genus","38669","","Diplodocus","genus","38669","Kimmeridgian","Tithonian","157.3","145","10618","-106.107300","41.882500"
"408913","occ","","","13341","n. gen. Apatosaurus n. sp. ajax","species","52958","","Apatosaurus ajax","species","52958","Kimmeridgian","Tithonian","157.3","145","7811","-105.187332","39.653423"
"408914","occ","","","13341","Atlantosaurus n. sp. immanis","species","52966","nomen dubium","Apatosaurinae","unranked clade","66543","Kimmeridgian","Tithonian","157.3","145","7813","-105.187332","39.653423"
"408920","occ","","","39376","Apatosaurus ajax","species","52958","","Apatosaurus ajax","species","52958","Kimmeridgian","Tithonian","157.3","145","10618","-105.192596","39.675598"
"408921","occ","12303","","39377","Diplodocus longus","species","52920","","Diplodocus longus","species","52920","Kimmeridgian","Tithonian","157.3","145","12896","-105.224701","38.539501"
"409321","occ","38771","","11611","Apatosaurus cf. louisae","species","57752","","Apatosaurus louisae","species","57752","Kimmeridgian","Tithonian","157.3","145","78052","-108.995796","39.238300"
"409322","occ","38772","","11611","Camarasaurus cf. lentus","species","71837","","Camarasaurus lentus","species","63764","Kimmeridgian","Tithonian","157.3","145","78052","-108.995796","39.238300"
"409324","occ","33204","","11611","Diplodocinae indet.","unranked clade","65916","","Diplodocinae","unranked clade","65916","Kimmeridgian","Tithonian","157.3","145","61877","-108.995796","39.238300"
"409325","occ","33205","","11611","Diplodocinae indet.","unranked clade","65916","","Diplodocinae","unranked clade","65916","Kimmeridgian","Tithonian","157.3","145","61877","-108.995796","39.238300"
"409343","occ","","","39423","n. gen. Losillasaurus n. sp. giganteus","species","57685","","Losillasaurus giganteus","species","57685","Kimmeridgian","Tithonian","157.3","145","10657","-0.816700","38.666698"
"410610","occ","19675","","39659","n. gen. Antetonitrus n. sp. ingenipes","species","57754","","Antetonitrus ingenipes","species","57754","Hettangian","Sinemurian","201.3","190.8","10741","27.319445","-29.106667"
"410862","occ","34728","","39680","n. gen. Sibirotitan n. sp. astrosacralis","species","371006","","Sibirotitan astrosacralis","species","371006","Aptian","","125","113","65771","87.957779","55.903332"
"410863","occ","34729","","39680","Sibirotitan astrosacralis","species","371006","","Sibirotitan astrosacralis","species","371006","Aptian","","125","113","65771","87.957779","55.903332"
"457534","occ","31124","","13307","n. gen. Saltasaurus n. sp. loricatus","species","58838","","Saltasaurus loricatus","species","58838","Early Maastrichtian","","70.6","66","11730","-65.366669","-26.066668"
"457541","occ","","","45088","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Late Campanian","Early Maastrichtian","83.5","66","11740","-66.333336","-42.133331"
"457568","occ","23702","","45087","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Late Campanian","Early Maastrichtian","83.5","66","34687","-66.333336","-42.133331"
"457569","occ","","","45087","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Late Campanian","Early Maastrichtian","83.5","66","11740","-66.333336","-42.133331"
"457789","occ","","","45091","n. gen. Tangvayosaurus n. sp. hoffeti","species","58857","","Tangvayosaurus hoffeti","species","58857","Aptian","Albian","125","100.5","11745","105.650002","16.400000"
"457790","occ","","","45092","Tangvayosaurus hoffeti","species","58857","","Tangvayosaurus hoffeti","species","58857","Aptian","Albian","125","100.5","11745","105.650002","16.400000"
"458363","occ","","","45168","Nemegtosauridae indet.","family","56411","","Nemegtosauridae","family","56411","Early Albian","","112.03","109","11756","97.650002","41.733334"
"458370","occ","","","45167","Mamenchisauridae indet.","family","53026","","Mamenchisauridae","family","53026","Early Albian","","112.03","109","11756","97.966667","41.466667"
"458374","occ","","","45171","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Campanian","Maastrichtian","83.6","66","11764","91.709999","43.185558"
"458375","occ","","","45172","n. gen. Hudiesaurus n. sp. sinojapanorum","species","58890","","Hudiesaurus sinojapanorum","species","58890","Tithonian","","152.1","145","11762","90.166672","42.866669"
"460631","occ","","","45407","n. gen. Bonitasaura n. sp. salgadoi","species","58913","","Bonitasaura salgadoi","species","58913","Santonian","","86.3","83.6","11820","-68.349998","-39.633331"
"460633","occ","15766","","45408","n. gen. Huabeisaurus n. sp. allocotus","species","71977","","Huabeisaurus allocotus","species","71977","Cenomanian","Campanian","100.5","72.1","16768","114.043900","40.189999"
"460637","occ","","","45409","n. gen. Andesaurus n. sp. delgadoi","species","58918","","Andesaurus delgadoi","species","58918","Early Cenomanian","","99.6","93.5","11825","-68.756302","-39.280300"
"461293","occ","","","45513","n. gen. Unaysaurus n. sp. tolentinoi","species","62959","","Unaysaurus tolentinoi","species","62959","Norian","","228","208.5","11929","-53.856945","-29.601389"
"461469","occ","","","45533","Massospondylus sp.","genus","38642","","Massospondylus","genus","38642","Early Jurassic","","201.3","174.1","11947","29.507221","-22.142221"
"461471","occ","","","45535","Massospondylus sp.","genus","38642","","Massospondylus","genus","38642","Early Jurassic","","201.3","174.1","11947","29.487223","-22.165556"
"461472","occ","","","45536","Massospondylus sp.","genus","38642","","Massospondylus","genus","38642","Early Jurassic","","201.3","174.1","11947","29.477777","-22.165277"
"461474","occ","","","45537","Massospondylus sp.","genus","38642","","Massospondylus","genus","38642","Early Jurassic","","201.3","174.1","11947","29.562778","-22.135279"
"461577","occ","","","45542","Massospondylus sp.","genus","38642","","Massospondylus","genus","38642","Early Jurassic","","201.3","174.1","11947","29.494167","-22.140833"
"461578","occ","","","45543","Massospondylus sp.","genus","38642","","Massospondylus","genus","38642","Early Jurassic","","201.3","174.1","11947","29.494722","-22.158056"
"461579","occ","","","45544","Massospondylus sp.","genus","38642","","Massospondylus","genus","38642","Early Jurassic","","201.3","174.1","11947","29.483055","-22.155277"
"461580","occ","","","45545","Massospondylus sp.","genus","38642","","Massospondylus","genus","38642","Early Jurassic","","201.3","174.1","11947","29.540001","-22.150278"
"463300","occ","34644","","45718","Alamosaurus sanjuanensis","species","63399","","Alamosaurus sanjuanensis","species","63399","Maastrichtian","","72.1","66","12090","-111.235497","39.199100"
"463303","occ","","","45721","Alamosaurus sanjuanensis","species","63399","","Alamosaurus sanjuanensis","species","63399","Maastrichtian","","72.1","66","12090","-111.273102","39.170101"
"463306","occ","","","45722","Alamosaurus sanjuanensis","species","63399","","Alamosaurus sanjuanensis","species","63399","Maastrichtian","","72.1","66","12090","-111.308701","39.183102"
"464839","occ","","F","45900","Sphaerovum erbeni","species","56970","nomen dubium","Faveoloolithidae","family","56971","Campanian","Maastrichtian","83.6","66","12226","-64.493332","-38.200832"
