"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","lng","lat"
"219510","occ","","","22544","Plectropterus gambensis","species","368602","","Plectropterus gambensis","species","368601","Pleistocene","","2.588","0.0117","5225","33.000000","24.500000"
"219511","occ","","","22544","Anas sp.","genus","67686","","Anas","genus","67686","Pleistocene","","2.588","0.0117","5225","33.000000","24.500000"
"219517","occ","","","22545","Platalea leucorodia","species","368589","","Platalea leucorodia","species","368589","Pleistocene","","2.588","0.0117","5225","33.000000","24.500000"
"219518","occ","","","22545","Anas acuta","species","83435","","Anas acuta","species","83435","Pleistocene","","2.588","0.0117","5225","33.000000","24.500000"
"219520","occ","","","22545","Phalacrocorax carbo","species","336370","","Phalacrocorax carbo","species","336369","Pleistocene","","2.588","0.0117","5225","33.000000","24.500000"
"219521","occ","","","22545","Ardea cinerea","species","83488","","Ardea cinerea","species","83488","Pleistocene","","2.588","0.0117","5225","33.000000","24.500000"
"219522","occ","","","22545","Anser albifrons","species","335665","","Anser albifrons","species","335665","Pleistocene","","2.588","0.0117","5225","33.000000","24.500000"
"219523","occ","","","22545","Tadorna ferruginea","species","368595","","Tadorna ferruginea","species","368594","Pleistocene","","2.588","0.0117","5225","33.000000","24.500000"
"219524","occ","","","22545","Anas platyrhynchos","species","83434","","Anas platyrhynchos","species","83434","Pleistocene","","2.588","0.0117","5225","33.000000","24.500000"
"219525","occ","","","22545","Anas penelope","species","368603","recombined as","Mareca penelope","species","368603","Pleistocene","","2.588","0.0117","5225","33.000000","24.500000"
"219526","occ","","","22545","Aythya ferina","species","368600","","Aythya ferina","species","368599","Pleistocene","","2.588","0.0117","5225","33.000000","24.500000"
"219527","occ","","","22545","Mergus merganser","species","336064","","Mergus merganser","species","336064","Pleistocene","","2.588","0.0117","5225","33.000000","24.500000"
"219528","occ","","","22545","Mergus serrator","species","83462","","Mergus serrator","species","83462","Pleistocene","","2.588","0.0117","5225","33.000000","24.500000"
"219529","occ","","","22545","Mergus albellus","species","368596","recombined as","Mergellus albellus","species","368596","Pleistocene","","2.588","0.0117","5225","33.000000","24.500000"
"219530","occ","","","22545","Numenius arquatus","species","83476","species not entered","Numenius","genus","83476","Pleistocene","","2.588","0.0117","5225","33.000000","24.500000"
"219531","occ","","","22545","Anas crecca","species","133772","","Anas crecca","species","133772","Pleistocene","","2.588","0.0117","5225","33.000000","24.500000"
"219532","occ","","","22545","Branta sp.","genus","83426","","Branta","genus","83426","Pleistocene","","2.588","0.0117","5225","33.000000","24.500000"
"219737","occ","","","22592","Struthio sp.","genus","39278","","Struthio","genus","39278","Messinian","","7.246","5.333","5649","30.250000","30.416700"
"219767","occ","","","22593","Struthio sp.","genus","39278","","Struthio","genus","39278","Gelasian","","2.588","1.806","4948","35.373600","-2.980600"
"219790","occ","","","22595","Struthio sp.","genus","39278","","Struthio","genus","39278","Gelasian","","2.588","1.806","4659","35.373600","-2.980600"
"219861","occ","","","22627","Struthio sp.","genus","39278","","Struthio","genus","39278","Calabrian","","1.806","0.781","4478","35.327801","-2.991600"
"219881","occ","","","22628","Struthio sp.","genus","39278","","Struthio","genus","39278","Early Pleistocene","","2.588","0.781","5653","35.344398","-2.986100"
"219975","occ","","","22648","Creosaurus atrox","species","52970","subjective synonym of","Allosaurus fragilis","species","52962","Kimmeridgian","Tithonian","157.3","145","13098","-106.048615","42.017776"
"219998","occ","37489","","22654","Tyrannosauridae indet.","family","38606","","Tyrannosauridae","family","38606","Late Campanian","","83.5","70.6","14199","-111.525871","50.728848"
"219999","occ","","","22654","Ornithomimidae indet.","family","38539","","Ornithomimidae","family","38539","Late Campanian","","83.5","70.6","5922","-111.525871","50.728848"
"220009","occ","","","22657","Tyrannosaurus rex","species","54833","","Tyrannosaurus rex","species","54833","Late Campanian","","83.5","70.6","5721","-111.524582","50.727234"
"220011","occ","","","22657","Velociraptor sp.","genus","38564","","Velociraptor","genus","38564","Late Campanian","","83.5","70.6","5721","-111.524582","50.727234"
"220028","occ","","","22659","Albertosaurus libratus","species","57255","recombined as","Gorgosaurus libratus","species","53194","Late Campanian","","83.5","70.6","5924","-111.484657","50.750553"
"220029","occ","","","22659","Tyrannosauridae indet.","family","38606","","Tyrannosauridae","family","38606","Late Campanian","","83.5","70.6","5924","-111.484657","50.750553"
"220033","occ","","","22663","Syntarsus rhodesiensis","species","55541","recombined as","Coelophysis rhodesiensis","species","55541","Hettangian","Sinemurian","201.3","190.8","5925","30.100000","-16.216667"
"220046","occ","","","16296","Presbyornis sp.","genus","39622","","Presbyornis","genus","39622","Bridgerian","","50.3","46.2","5778","-110.500000","41.200001"
"220053","occ","","","17805","Anatidae indet.","family","39624","","Anatidae","family","39624","Harrisonian","","24.8","20.43","5761","-103.099998","42.200001"
"220058","occ","","","22678","Allosaurus sp.","genus","38590","","Allosaurus","genus","38590","Late Kimmeridgian","Tithonian","155.7","145","5760","-108.199997","43.630001"
"220073","occ","21878","","22680","Liliensternus sp.","genus","55542","","Liliensternus","genus","55542","Norian","","228","208.5","30215","8.016667","47.500000"
"220084","occ","","","22683","Liliensternus sp.","genus","55542","","Liliensternus","genus","55542","Norian","","228","208.5","5702","8.650000","48.066669"
"220087","occ","28163","","22684","Liliensternus sp.","genus","55542","","Liliensternus","genus","55542","Rhaetian","","208.5","201.3","5702","11.073611","51.897499"
"220090","occ","","","22685","Velociraptor mongoliensis","species","54554","","Velociraptor mongoliensis","species","54554","Late Campanian","","83.5","70.6","63431","103.333336","44.250000"
"220099","occ","","","22689","Troodon formosus","species","54818","","Troodon formosus","species","54818","Late Santonian","Early Campanian","85.8","70.6","5724","-113.750000","48.633301"
"220100","occ","33242","","22689","Daspletosaurus horneri","species","351539","","Daspletosaurus horneri","species","351539","Late Santonian","Early Campanian","85.8","70.6","62031","-113.750000","48.633301"
"220162","occ","","","22711","Allosaurus sp.","genus","38590","","Allosaurus","genus","38590","Kimmeridgian","Tithonian","157.3","145","15179","-109.205833","40.423611"
"220175","occ","","","22712","Larus sp.","genus","36644","","Larus","genus","36644","Piacenzian","","3.6","2.588","5666","-82.514702","27.336000"
"220176","occ","","","22712","Stercorarius sp.","genus","36648","","Stercorarius","genus","36648","Piacenzian","","3.6","2.588","5666","-82.514702","27.336000"
"220178","occ","","","22712","Egretta sp.","genus","142800","","Egretta","genus","142800","Piacenzian","","3.6","2.588","5666","-82.514702","27.336000"
"220179","occ","","","22712","Anabernicula sp.","genus","83430","","Anabernicula","genus","83430","Piacenzian","","3.6","2.588","5666","-82.514702","27.336000"
"220180","occ","","","22712","Recurvirostra sp.","genus","39588","","Recurvirostra","genus","39588","Piacenzian","","3.6","2.588","5666","-82.514702","27.336000"
"220181","occ","","","22712","Calidris cf. albus","species","83484","species not entered","Calidris","genus","83484","Piacenzian","","3.6","2.588","5666","-82.514702","27.336000"
"220182","occ","","","22712","Calidris cf. canutus","species","369399","","Calidris canutus","species","369398","Piacenzian","","3.6","2.588","5666","-82.514702","27.336000"
"220191","occ","13289","","22713","cf. Dromaeosauridae indet.","family","38561","","Dromaeosauridae","family","38561","Aptian","","125","113","7600","-98.476303","31.972200"
"220200","occ","","","22717","Allosauridae indet.","family","38589","","Allosauridae","family","38589","Kimmeridgian","Tithonian","157.3","145","9727","-107.132790","35.197208"
"220299","occ","","","21340","Struthio sp.","genus","39278","","Struthio","genus","39278","Serravallian","","13.82","11.62","4655","35.341999","-0.225000"
"220300","occ","","","21340","Accipitridae indet.","family","39323","","Accipitridae","family","39323","Serravallian","","13.82","11.62","4655","35.341999","-0.225000"
"220458","occ","","","21872","Accipitridae indet.","family","39323","","Accipitridae","family","39323","Pleistocene","Holocene","2.588","0","5220","36.250000","15.250000"
"220461","occ","","","21872","Struthio camelus","species","223891","","Struthio camelus","species","223891","Pleistocene","Holocene","2.588","0","5220","36.250000","15.250000"
"220829","occ","","","21931","Struthio camelus","species","223891","","Struthio camelus","species","223891","Pleistocene","","2.588","0.0117","5241","18.683300","-34.083302"
"220997","occ","","","21950","Struthio camelus","species","223891","","Struthio camelus","species","223891","Pleistocene","Holocene","2.588","0","5249","21.866699","-33.511101"
"221077","occ","","","22333","Francolinus sp.","genus","173506","","Francolinus","genus","173506","Pliocene","Pleistocene","5.333","0.0117","4884","27.750000","-26.000000"
"221094","occ","","","22333","cf. Anthus sp.","genus","368919","","Anthus","genus","368919","Pliocene","Pleistocene","5.333","0.0117","4884","27.750000","-26.000000"
"221102","occ","","","22333","Coturnix sp.","genus","143789","","Coturnix","genus","143789","Pliocene","Pleistocene","5.333","0.0117","4884","27.750000","-26.000000"
"221103","occ","","","22333","Turnix sp.","genus","39348","","Turnix","genus","39348","Pliocene","Pleistocene","5.333","0.0117","4884","27.750000","-26.000000"
"221104","occ","","","22333","cf. Passer sp.","genus","99164","","Passer","genus","99164","Pliocene","Pleistocene","5.333","0.0117","4884","27.750000","-26.000000"
"221105","occ","","","22333","cf. Ploceus sp.","genus","158472","","Ploceus","genus","158472","Pliocene","Pleistocene","5.333","0.0117","4884","27.750000","-26.000000"
"221106","occ","","","22333","Agapornis sp.","genus","369097","","Agapornis","genus","369097","Pliocene","Pleistocene","5.333","0.0117","4884","27.750000","-26.000000"
"221107","occ","","","22333","Crex sp.","genus","369009","","Crex","genus","369009","Pliocene","Pleistocene","5.333","0.0117","4884","27.750000","-26.000000"
"221113","occ","","","22333","Tyto sp.","genus","39409","","Tyto","genus","39409","Pliocene","Pleistocene","5.333","0.0117","4884","27.750000","-26.000000"
"221226","occ","","","22471","Struthionidae indet.","family","39276","","Struthionidae","family","39276","Gelasian","Calabrian","2.588","0.781","4952","35.361099","-3.000000"
"221279","occ","","","22628","Phalacrocorax owrei","species","39689","species not entered","Phalacrocorax","genus","39689","Early Pleistocene","","2.588","0.781","5653","35.344398","-2.986100"
"224622","occ","","","21798","Francolinus sp.","genus","173506","","Francolinus","genus","173506","Piacenzian","","3.6","2.588","4451","35.208302","-3.215300"
"224625","occ","","","21798","Numida sp.","genus","99148","","Numida","genus","99148","Piacenzian","","3.6","2.588","4451","35.208302","-3.215300"
"224645","occ","","","21799","Numida sp.","genus","99148","","Numida","genus","99148","Piacenzian","","3.6","2.588","4451","35.208302","-3.209700"
"224670","occ","","","21800","Francolinus sp.","genus","173506","","Francolinus","genus","173506","Piacenzian","","3.6","2.588","4451","35.202801","-3.012500"
"224729","occ","","","21804","Francolinus sp.","genus","173506","","Francolinus","genus","173506","Gelasian","","2.588","1.806","4451","35.211102","-3.218100"
"224730","occ","","","21804","Numida sp.","genus","99148","","Numida","genus","99148","Gelasian","","2.588","1.806","4451","35.211102","-3.218100"
